Activity Period,Operating Airline,GEO Summary,GEO Region,Price Category Code,Terminal,Passenger Count
2008-05,United Airlines - Pre 07/01/2013,Domestic,US,Low Fare,Terminal 3,48750
2008-05,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,384334
2008-05,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,5553
2008-05,United Airlines - Pre 07/01/2013,International,Asia,Other,International,72961
2008-05,United Airlines - Pre 07/01/2013,International,Asia,Other,International,74469
2008-05,United Airlines - Pre 07/01/2013,International,Asia,Other,International,3150
2008-05,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,5768
2008-05,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,4791
2008-05,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,426
2008-05,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,13663
2008-05,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,16302
2008-05,United Airlines - Pre 07/01/2013,International,Europe,Other,International,31799
2008-05,United Airlines - Pre 07/01/2013,International,Europe,Other,International,34855
2008-05,United Airlines - Pre 07/01/2013,International,Europe,Other,International,522
2008-05,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,8790
2008-05,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,9227
2008-05,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,248
2008-05,Virgin America,Domestic,US,Low Fare,International,83038
2008-05,Virgin America,Domestic,US,Low Fare,International,84208
2008-05,Virgin Atlantic,International,Europe,Other,International,8615
2008-05,Virgin Atlantic,International,Europe,Other,International,10108
2008-06,Aer Lingus,International,Europe,Other,International,5745
2008-06,Aer Lingus,International,Europe,Other,International,6251
2008-06,Air Canada,International,Canada,Other,Terminal 3,26446
2008-06,Air Canada,International,Canada,Other,Terminal 3,26682
2008-06,Air China,International,Asia,Other,International,6812
2008-06,Air China,International,Asia,Other,International,6517
2008-06,Air France,International,Europe,Other,International,12334
2008-06,Air France,International,Europe,Other,International,12358
2008-06,Air New Zealand,International,Australia / Oceania,Other,International,8200
2008-06,Air New Zealand,International,Australia / Oceania,Other,International,7570
2008-06,AirTran Airways,Domestic,US,Low Fare,Terminal 1,18526
2008-06,AirTran Airways,Domestic,US,Low Fare,Terminal 1,18708
2008-06,Alaska Airlines,Domestic,US,Other,Terminal 1,43276
2008-06,Alaska Airlines,Domestic,US,Other,Terminal 1,45350
2008-06,Alaska Airlines,Domestic,US,Other,Terminal 1,2554
2008-06,Alaska Airlines,International,Canada,Other,Terminal 1,8058
2008-06,Alaska Airlines,International,Canada,Other,Terminal 1,7473
2008-06,Alaska Airlines,International,Canada,Other,Terminal 1,160
2008-06,Alaska Airlines,International,Mexico,Other,International,8350
2008-06,Alaska Airlines,International,Mexico,Other,International,10116
2008-06,Alaska Airlines,International,Mexico,Other,International,992
2008-06,All Nippon Airways,International,Asia,Other,International,6476
2008-06,All Nippon Airways,International,Asia,Other,International,6965
2008-06,Allegiant Air,Domestic,US,Low Fare,Terminal 1,1514
2008-06,Allegiant Air,Domestic,US,Low Fare,Terminal 1,1472
2008-06,American Airlines,Domestic,US,Other,Terminal 3,153472
2008-06,American Airlines,Domestic,US,Other,Terminal 3,153721
2008-06,American Eagle Airlines,Domestic,US,Other,Terminal 3,3749
2008-06,American Eagle Airlines,Domestic,US,Other,Terminal 3,3730
2008-06,Asiana Airlines,International,Asia,Other,International,4788
2008-06,Asiana Airlines,International,Asia,Other,International,4765
2008-06,British Airways,International,Europe,Other,International,19260
2008-06,British Airways,International,Europe,Other,International,19147
2008-06,Cathay Pacific,International,Asia,Other,International,19672
2008-06,Cathay Pacific,International,Asia,Other,International,22060
2008-06,China Airlines,International,Asia,Other,International,11206
2008-06,China Airlines,International,Asia,Other,International,11268
2008-06,Delta Air Lines,Domestic,US,Other,Terminal 1,78437
2008-06,Delta Air Lines,Domestic,US,Other,Terminal 1,79194
2008-06,EVA Airways,International,Asia,Other,International,12267
2008-06,EVA Airways,International,Asia,Other,International,13542
2008-06,ExpressJet Airlines,Domestic,US,Other,Terminal 1,6140
2008-06,ExpressJet Airlines,Domestic,US,Other,Terminal 1,6201
2008-06,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,18750
2008-06,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,19611
2008-06,Hawaiian Airlines,Domestic,US,Other,Terminal 1,6619
2008-06,Hawaiian Airlines,Domestic,US,Other,Terminal 1,6740
2008-06,Horizon Air,Domestic,US,Other,Terminal 1,5144
2008-06,Horizon Air,Domestic,US,Other,Terminal 1,5280
2008-06,Japan Airlines,International,Asia,Other,International,8299
2008-06,Japan Airlines,International,Asia,Other,International,9440
2008-06,Jet Airways,International,Asia,Other,International,2121
2008-06,Jet Airways,International,Asia,Other,International,3564
2008-06,JetBlue Airways,Domestic,US,Low Fare,International,24304
2008-06,JetBlue Airways,Domestic,US,Low Fare,International,24092
2008-06,KLM Royal Dutch Airlines,International,Europe,Other,International,12650
2008-06,KLM Royal Dutch Airlines,International,Europe,Other,International,12033
2008-06,Korean Air Lines,International,Asia,Other,International,4112
2008-06,Korean Air Lines,International,Asia,Other,International,4218
2008-06,Lufthansa German Airlines,International,Europe,Other,International,17888
2008-06,Lufthansa German Airlines,International,Europe,Other,International,18482
2008-06,Mexicana Airlines,International,Mexico,Other,International,7464
2008-06,Mexicana Airlines,International,Mexico,Other,International,8983
2008-06,Midwest Airlines,Domestic,US,Other,Terminal 3,7152
2008-06,Midwest Airlines,Domestic,US,Other,Terminal 3,7335
2008-06,Northwest Airlines (became Delta),Domestic,US,Other,Terminal 1,65260
2008-06,Northwest Airlines (became Delta),Domestic,US,Other,Terminal 1,64943
2008-06,Northwest Airlines (became Delta),International,Asia,Other,International,6536
2008-06,Northwest Airlines (became Delta),International,Asia,Other,International,6822
2008-06,Philippine Airlines,International,Asia,Other,International,11368
2008-06,Philippine Airlines,International,Asia,Other,International,13034
2008-06,Qantas Airways,International,Australia / Oceania,Other,International,6145
2008-06,Qantas Airways,International,Australia / Oceania,Other,International,5278
2008-06,Singapore Airlines,International,Asia,Other,International,15243
2008-06,Singapore Airlines,International,Asia,Other,International,18171
2008-06,SkyWest Airlines,Domestic,US,Other,Terminal 1,7851
2008-06,SkyWest Airlines,Domestic,US,Other,Terminal 1,7948
2008-06,SkyWest Airlines,Domestic,US,Other,Terminal 3,82378
2008-06,SkyWest Airlines,Domestic,US,Other,Terminal 3,83479
2008-06,SkyWest Airlines,International,Canada,Other,International,1217
2008-06,SkyWest Airlines,International,Canada,Other,Terminal 3,7420
2008-06,SkyWest Airlines,International,Canada,Other,Terminal 3,9551
2008-06,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,97016
2008-06,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,96196
2008-06,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,10
2008-06,Sun Country Airlines,Domestic,US,Low Fare,Terminal 1,3978
2008-06,Sun Country Airlines,Domestic,US,Low Fare,Terminal 1,4020
2008-06,"TACA International Airlines, S.A.",International,Central America,Other,International,3392
2008-06,"TACA International Airlines, S.A.",International,Central America,Other,International,4102
2008-06,US Airways,Domestic,US,Other,Terminal 1,72065
2008-06,US Airways,Domestic,US,Other,Terminal 1,73025
2008-06,United Airlines,Domestic,US,Other,Terminal 1,65182
2008-06,United Airlines,Domestic,US,Other,Terminal 1,66115
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,International,9128
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,International,1502
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,22286
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,23001
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,261
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Low Fare,Terminal 3,49511
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,374046
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Low Fare,Terminal 3,49921
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,387105
2008-06,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,4960
2008-06,United Airlines - Pre 07/01/2013,International,Asia,Other,International,74987
2008-06,United Airlines - Pre 07/01/2013,International,Asia,Other,International,76348
2008-06,United Airlines - Pre 07/01/2013,International,Asia,Other,International,2759
2008-06,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,6420
2008-06,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,5600
2008-06,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,564
2008-06,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,13153
2008-06,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,15767
2008-06,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,126
2008-06,United Airlines - Pre 07/01/2013,International,Europe,Other,International,32872
2008-06,United Airlines - Pre 07/01/2013,International,Europe,Other,International,34675
2008-06,United Airlines - Pre 07/01/2013,International,Europe,Other,International,248
2008-06,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,11890
2008-06,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,12938
2008-06,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,143
